League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
JAPAN 2,2025-07-06,06:00:00,22,Roasso Kumamoto,Jubilo Iwata,3.75,2.25,2.75,2.82,3.28,2.17,1.33,3.25,2.63,1.44,7.0,1.1,1.0,9.3,1.19,3.74,1.76,1.94,1.67,2.1,1.66,1.25,1.3,0.82,1.3,1.43,1.28,2.71,1.99,7.15,2.28,1.23,3.4,1.48,2.42,1.82,1.88,2.3,1.53,3.08,1.29
SOUTH KOREA 2,2025-07-06,07:00:00,19,Gimpo Citizen,Busan I'Park,3.2,2.05,3.3,2.44,3.09,2.59,1.44,2.62,3.1,1.33,9.0,1.06,1.03,7.2,1.36,2.69,2.15,1.57,1.91,1.83,1.44,1.36,1.44,1.2,2.25,1.56,1.12,2.68,1.98,6.65,2.39,1.56,2.25,1.96,1.75,2.58,1.42,3.63,1.2,5.51,1.06
SOUTH KOREA 2,2025-07-06,07:00:00,19,Hwaseong,Bucheon 1995,4.2,2.1,2.6,3.29,3.21,1.98,1.4,2.75,3.0,1.36,8.5,1.07,1.02,8.1,1.33,2.83,1.95,1.75,1.8,1.95,1.75,1.33,1.25,1.33,1.56,1.5,1.64,3.14,2.98,6.94,1.68,1.56,2.24,1.97,1.75,2.58,1.42,3.64,1.2,5.53,1.06
JAPAN 2,2025-07-06,07:00:00,22,Ehime,Montedio Yamagata,3.6,2.2,2.75,2.93,3.26,2.12,1.36,3.0,2.63,1.44,7.0,1.1,1.01,11.0,1.22,3.5,1.82,1.88,1.67,2.1,1.61,1.26,1.32,0.5,1.0,1.19,1.36,2.55,2.43,7.38,1.89,1.16,4.04,1.36,2.76,1.66,2.09,2.05,1.68,2.64,1.4
SOUTH KOREA 2,2025-07-06,07:00:00,19,Seongnam,Cheonan City,2.5,2.15,4.0,1.93,3.16,3.5,1.36,2.9,2.8,1.4,7.5,1.08,1.01,8.6,1.31,2.92,2.0,1.67,1.85,1.91,1.25,1.35,1.75,1.33,0.44,1.06,1.27,2.33,1.87,7.03,2.51,1.33,2.87,1.64,2.12,2.04,1.69,2.67,1.39,3.74,1.19
SWEDEN 1,2025-07-06,09:00:00,14,IFK Göteborg,Sirius,2.38,2.38,4.33,1.64,3.68,4.2,1.3,3.4,2.5,1.5,6.0,1.13,1.01,13.0,1.17,4.5,1.65,2.1,1.62,2.2,1.22,1.25,2.0,1.17,0.86,1.57,1.39,2.96,1.43,7.5,3.05,1.14,4.8,1.25,3.4,1.44,2.55,1.68,2.05,2.05,1.68
SWEDEN 1,2025-07-06,09:00:00,14,Halmstad,AIK,5.5,2.1,2.3,4.8,3.34,1.64,1.44,2.63,3.25,1.33,9.0,1.07,1.07,8.5,1.38,3.1,1.93,1.77,2.05,1.7,2.15,1.22,1.14,1.29,1.88,1.29,1.2,2.49,3.2,7.5,1.4,1.28,3.3,1.48,2.43,1.76,1.93,2.18,1.58,2.8,1.38
NORWAY 1,2025-07-06,09:30:00,12,Sandefjord,Rosenborg,3.1,2.2,2.95,2.5,3.37,2.36,1.3,3.2,2.4,1.5,5.45,1.08,1.04,10.0,1.22,4.2,1.61,2.1,1.5,2.35,1.5,1.25,1.48,3.0,1.67,2.06,1.31,3.37,2.17,6.75,1.81,1.24,3.55,1.43,2.55,1.7,2.0,2.08,1.65,2.65,1.42
NORWAY 1,2025-07-06,09:30:00,12,KFUM,Bryne,2.38,2.2,5.0,1.74,3.27,4.2,1.44,2.63,3.0,1.36,9.0,1.07,1.01,8.6,1.35,3.21,1.96,1.74,1.95,1.8,1.2,1.25,1.95,1.2,0.8,1.27,1.1,2.37,1.48,7.0,2.9,1.28,3.2,1.49,2.4,1.79,1.9,2.23,1.56,2.9,1.35
NORWAY 1,2025-07-06,09:30:00,12,Sarpsborg 08,Haugesund,1.73,2.75,7.0,1.27,4.9,7.7,1.22,4.0,2.0,1.73,4.33,1.2,1.01,16.5,1.12,6.24,1.42,2.65,1.75,2.0,1.07,1.11,3.2,1.0,0.0,1.65,1.17,2.82,1.26,8.0,4.1,1.19,4.1,1.32,3.05,1.53,2.3,1.84,1.84,2.28,1.55
