League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
CHINA 1,2025-07-18,05:30:00,17,Changchun Yatai,Shanghai SIPG,6.05,2.71,1.75,5.9,5.1,1.36,1.17,4.2,1.93,1.82,3.75,1.21,1.01,23.0,1.05,6.6,1.31,3.15,1.51,2.39,3.1,1.14,1.08,0.63,2.43,1.3,1.78,3.08,3.85,10.0,1.38,1.18,4.1,1.33,3.0,1.54,2.28,1.84,1.85,2.25,1.55
SOUTH KOREA 1,2025-07-18,07:30:00,22,Daegu,Sangju Sangmu,3.55,2.2,2.62,3.47,3.45,1.85,1.33,3.1,2.4,1.5,5.65,1.08,1.04,10.0,1.22,4.2,1.59,2.2,1.53,2.3,1.77,1.22,1.3,1.1,1.4,1.81,1.72,3.53,2.28,8.0,1.91,1.31,2.97,1.6,2.17,1.99,1.72,2.59,1.41,3.58,1.21
SOUTH KOREA 1,2025-07-18,07:30:00,22,Suwon,Gwangju,3.3,2.05,3.0,2.67,3.03,2.41,1.38,2.8,2.65,1.42,7.0,1.08,1.07,8.0,1.33,3.25,1.95,1.75,1.7,2.0,1.5,1.28,1.42,1.2,1.6,1.81,1.22,3.03,2.25,8.0,1.96,1.42,2.55,1.8,2.0,2.25,1.56,3.04,1.29,4.4,1.13
CHINA 1,2025-07-18,08:00:00,17,Wuhan Three Towns,Qingdao Youth Island,2.63,2.2,3.7,2.01,3.56,3.11,1.3,3.22,2.47,1.48,6.1,1.06,1.01,11.0,1.15,4.25,1.65,2.05,1.56,2.27,1.33,1.28,1.71,1.5,0.71,1.81,1.27,3.08,1.74,8.5,2.55,1.3,3.1,1.52,2.32,1.85,1.83,2.3,1.53,3.0,1.33
CHINA 1,2025-07-18,08:35:00,17,Tianjin Teda,Chengdu Better City FC,5.3,2.4,2.0,5.55,4.4,1.52,1.25,3.42,2.31,1.57,5.3,1.11,1.01,13.0,1.12,4.65,1.57,2.35,1.64,2.12,2.47,1.2,1.13,1.57,2.13,2.21,2.02,4.23,3.05,9.0,1.55,1.26,3.4,1.44,2.55,1.72,1.97,2.0,1.8,2.65,1.4
CHINA 1,2025-07-18,09:00:00,17,Zhejiang FC,Yunnan Yukun,2.34,2.36,3.92,1.85,3.83,3.36,1.21,3.75,2.14,1.66,4.8,1.13,1.01,17.0,1.08,5.7,1.42,2.65,1.42,2.65,1.26,1.24,1.92,1.86,1.0,1.58,1.33,2.91,1.57,8.5,3.0,1.25,3.5,1.43,2.6,1.7,2.0,2.07,1.66,2.6,1.42
FINLAND 1,2025-07-18,12:00:00,16,KTP,Inter Turku,4.9,2.8,1.77,8.0,5.05,1.33,1.22,3.8,2.11,1.65,4.3,1.14,1.0,19.0,1.12,5.0,1.42,2.55,1.72,2.02,1.1,1.19,1.08,0.88,2.43,1.63,1.97,3.6,4.2,10.0,1.36,1.16,4.65,1.31,3.14,1.7,2.33,1.92,1.88,2.38,1.55
NORWAY 1,2025-07-18,13:00:00,14,Sarpsborg 08,Rosenborg,2.9,2.2,3.1,2.45,3.34,2.43,1.3,3.2,2.3,1.55,5.5,1.08,1.04,10.0,1.2,4.33,1.55,2.2,1.48,2.4,1.45,1.25,1.5,1.33,1.43,1.76,1.3,3.06,2.15,6.75,1.84,1.21,3.9,1.36,2.8,1.58,2.18,1.93,1.76,2.4,1.49
BRAZIL 2,2025-07-18,19:00:00,0,Atlético GO,Criciúma,2.45,1.95,5.0,1.77,3.27,4.75,1.55,2.46,3.3,1.25,9.0,1.0,1.1,7.02,1.46,2.45,2.5,1.5,2.2,1.65,1.35,1.31,2.0,1.88,0.86,1.95,1.29,3.24,1.56,9.0,3.0,1.19,4.33,1.26,3.04,1.71,2.25,1.85,1.93,2.25,1.53
ARGENTINA 1,2025-07-18,19:30:00,2,Boca Juniors,Unión Santa Fe,2.05,2.15,6.25,1.53,3.95,6.2,1.42,2.62,3.0,1.33,7.5,1.06,1.06,8.5,1.38,3.0,2.2,1.65,2.25,1.57,1.11,1.2,2.4,2.3,0.14,1.54,1.54,3.08,1.61,6.55,3.12,1.46,2.45,1.85,1.85,2.4,1.48,3.28,1.25,4.75,1.12
